opportunity_id,opportunity_name,stage,deal_value,sales_rep,account_type,partner_involved,product_category,competitor,next_step_defined,created_date,last_interaction_date,expected_close_date,pipeline_age_days,days_since_last_interaction,size_bucket,forecast_month,stale_opportunity
1558,Opportunity 558,Discover,4317122,Evangeline N,New,No,Electronics,Fan A,No,2025-06-27,2025-07-11,2025-11-08,96,82,1M-5M,2025-11,True
1559,Opportunity 559,Validate,63553103,Hayden E,New,Yes,Software,Fan A,No,2025-01-14,2025-02-16,2025-03-15,260,227,5M-100M,2025-03,True
1560,Opportunity 560,Mutual Interest,7887965,Xena J,New,Yes,Software,Fan A,No,2025-09-03,2025-10-25,2025-11-29,28,-24,5M-100M,2025-11,False
1561,Opportunity 561,Decide,1476147,Avram H,Existing,Yes,Software,Fan E,No,2025-07-06,2025-07-07,2025-10-16,87,86,1M-5M,2025-10,True
1562,Opportunity 562,Discover,25610826,Xena J,New,Yes,Software,Fan D,Yes,2025-09-16,2025-10-20,2026-02-24,15,-19,5M-100M,2026-02,False
1563,Opportunity 563,Select,2029031,Hayden E,New,No,Software,Fan A,No,2025-02-09,2025-02-28,2025-03-20,234,215,1M-5M,2025-03,True
1564,Opportunity 564,Discover,6501811,Damon S,New,Yes,Electronics,Fan B,No,2025-03-30,2025-04-23,2025-07-10,185,161,5M-100M,2025-07,True
1565,Opportunity 565,Select,3528125,Damon S,New,Yes,Software,Fan E,No,2025-05-05,2025-05-09,2025-06-18,149,145,1M-5M,2025-06,True
1566,Opportunity 566,Validate,4535536,Dieter C,New,Yes,Software,Fan C,No,2025-01-09,2025-02-14,2025-05-16,265,229,1M-5M,2025-05,True
1567,Opportunity 567,Select,27363202,Evangeline N,New,Yes,Software,Fan D,No,2025-03-25,2025-06-10,2025-06-25,190,113,5M-100M,2025-06,True
1568,Opportunity 568,Decide,55151593,Hayden E,New,Yes,Software,Fan D,No,2025-01-21,2025-03-20,2025-03-10,253,195,5M-100M,2025-03,True
1569,Opportunity 569,Mutual Interest,1925617,Ulysses H,New,No,Electronics,Fan B,No,2025-06-21,2025-07-23,2025-11-10,102,70,1M-5M,2025-11,True
1570,Opportunity 570,Select,18836211,Dieter C,Existing,Yes,Software,Fan C,No,2025-01-25,2025-02-03,2025-04-27,249,240,5M-100M,2025-04,True
1571,Opportunity 571,Select,3688371,Ulysses H,New,No,Software,Fan C,No,2025-04-13,2025-07-02,2025-09-05,171,91,1M-5M,2025-09,True
1572,Opportunity 572,Mutual Interest,3828538,Evangeline N,New,No,Software,Fan E,No,2025-07-09,2025-09-14,2025-08-28,84,17,1M-5M,2025-08,False
1573,Opportunity 573,Decide,16010630,Maya Z,New,Yes,Software,Fan D,No,2025-08-24,2025-09-13,2026-02-14,38,18,5M-100M,2026-02,False
1574,Opportunity 574,Discover,2588312,Xena J,Existing,Yes,Software,Fan A,No,2025-02-06,2025-04-21,2025-07-31,237,163,1M-5M,2025-07,True
1575,Opportunity 575,Select,15630319,Xena J,New,No,Software,Fan B,No,2025-06-01,2025-08-02,2025-09-19,122,60,5M-100M,2025-09,True
1576,Opportunity 576,Mutual Interest,21340901,Damon S,New,Yes,Software,Fan B,No,2025-01-20,2025-03-19,2025-04-25,254,196,5M-100M,2025-04,True
1577,Opportunity 577,Validate,5288056,Ulysses H,New,Yes,Software,Fan B,No,2025-05-17,2025-06-08,2025-08-19,137,115,5M-100M,2025-08,True
1578,Opportunity 578,Mutual Interest,43684055,Macon K,New,Yes,Software,Fan B,No,2025-01-29,2025-04-06,2025-04-11,245,178,5M-100M,2025-04,True
1579,Opportunity 579,Validate,1929189,Dexter W,New,No,Electronics,Fan A,No,2025-01-31,2025-04-16,2025-04-27,243,168,1M-5M,2025-04,True
1580,Opportunity 580,Decide,44655472,Avram H,Existing,No,Electronics,Fan A,No,2025-01-19,2025-04-18,2025-07-05,255,166,5M-100M,2025-07,True
1581,Opportunity 581,Discover,862176,Avram H,Existing,No,Software,Fan E,No,2025-05-28,2025-07-15,2025-08-02,126,78,500K-1M,2025-08,True
1582,Opportunity 582,Mutual Interest,226817654,Avram H,Existing,Yes,Software,Fan D,No,2025-06-12,2025-06-20,2025-11-08,111,103,100M+,2025-11,True
1583,Opportunity 583,Commit,5457805,Damon S,New,Yes,Software,Fan A,No,2025-04-23,2025-07-05,2025-07-30,161,88,5M-100M,2025-07,True
1584,Opportunity 584,Select,2202781,Hayden E,New,Yes,Electronics,Fan E,Yes,2025-05-30,2025-06-14,2025-08-23,124,109,1M-5M,2025-08,True
1585,Opportunity 585,Decide,6721310,Macon K,New,Yes,Software,Fan C,No,2025-09-12,2025-10-14,2026-02-07,19,-13,5M-100M,2026-02,False
1586,Opportunity 586,Mutual Interest,2531256,Howard W,New,Yes,Software,Fan D,No,2025-03-28,2025-05-20,2025-06-20,187,134,1M-5M,2025-06,True
1587,Opportunity 587,Select,14137739,Ulysses H,New,No,Software,Fan A,Yes,2025-04-08,2025-06-14,2025-06-14,176,109,5M-100M,2025-06,True
1588,Opportunity 588,Mutual Interest,45863896,Macon K,Existing,No,Electronics,Fan C,No,2025-05-12,2025-05-16,2025-06-25,142,138,5M-100M,2025-06,True
1589,Opportunity 589,Validate,2697544,Dieter C,New,Yes,Software,Fan E,No,2025-04-07,2025-05-07,2025-09-27,177,147,1M-5M,2025-09,True
1590,Opportunity 590,Mutual Interest,17810150,Ulysses H,New,Yes,Software,Fan A,Yes,2025-04-08,2025-04-21,2025-07-23,176,163,5M-100M,2025-07,True
1591,Opportunity 591,Commit,1412282,Macon K,New,Yes,Software,Fan A,No,2025-08-15,2025-09-05,2025-11-05,47,26,1M-5M,2025-11,False
1592,Opportunity 592,Mutual Interest,30693015,Dexter W,New,Yes,Software,Fan C,No,2025-05-25,2025-07-05,2025-06-30,129,88,5M-100M,2025-06,True
1593,Opportunity 593,Mutual Interest,14643156,Macon K,New,No,Software,Fan A,Yes,2025-06-05,2025-06-24,2025-08-28,118,99,5M-100M,2025-08,True
1594,Opportunity 594,Commit,32327214,Macon K,Existing,No,Electronics,Fan B,No,2025-09-27,2025-11-14,2025-12-17,4,-44,5M-100M,2025-12,False
1595,Opportunity 595,Decide,7672735,Macon K,New,Yes,Electronics,Fan A,No,2025-06-11,2025-09-05,2025-07-14,112,26,5M-100M,2025-07,False
1596,Opportunity 596,Mutual Interest,5271429,Xena J,Existing,Yes,Software,Fan D,No,2025-04-22,2025-06-24,2025-07-03,162,99,5M-100M,2025-07,True
1597,Opportunity 597,Commit,23661053,Maya Z,Existing,Yes,Electronics,Fan C,Yes,2025-07-04,2025-07-24,2025-09-11,89,69,5M-100M,2025-09,True
1598,Opportunity 598,Select,1849344,Evangeline N,Existing,Yes,Software,Fan D,No,2025-07-24,2025-09-26,2025-12-21,69,5,1M-5M,2025-12,False
1599,Opportunity 599,Validate,1097571,Dieter C,New,Yes,Software,Fan E,No,2025-04-07,2025-05-14,2025-06-05,177,140,1M-5M,2025-06,True
1600,Opportunity 600,Validate,8833356,Dieter C,New,Yes,Software,Fan D,No,2025-02-24,2025-03-27,2025-08-10,219,188,5M-100M,2025-08,True
1601,Opportunity 601,Mutual Interest,5567652,Xena J,New,Yes,Electronics,Fan B,No,2025-04-27,2025-07-10,2025-09-06,157,83,5M-100M,2025-09,True
1602,Opportunity 602,Decide,17272047,Hayden E,Existing,No,Software,Fan B,No,2025-04-03,2025-04-21,2025-05-09,181,163,5M-100M,2025-05,True
1603,Opportunity 603,Decide,32928915,Evangeline N,New,Yes,Software,Fan D,Yes,2025-07-23,2025-08-12,2025-12-08,70,50,5M-100M,2025-12,True
1604,Opportunity 604,Select,16845883,Ulysses H,Existing,Yes,Electronics,Fan E,No,2025-07-08,2025-09-28,2025-08-26,85,3,5M-100M,2025-08,False
1605,Opportunity 605,Mutual Interest,29927369,Hayden E,New,Yes,Software,Fan A,No,2025-03-25,2025-04-05,2025-06-11,190,179,5M-100M,2025-06,True
1606,Opportunity 606,Validate,13062587,Evangeline N,New,Yes,Software,Fan B,No,2025-06-29,2025-09-23,2025-11-01,94,8,5M-100M,2025-11,False
1607,Opportunity 607,Decide,16086884,Dexter W,New,Yes,Software,Fan D,No,2025-06-30,2025-08-13,2025-09-26,93,49,5M-100M,2025-09,True
1608,Opportunity 608,Mutual Interest,7725301,Dexter W,New,Yes,Software,Fan D,No,2025-06-30,2025-09-20,2025-10-27,93,11,5M-100M,2025-10,False
1609,Opportunity 609,Decide,15526434,Reece P,New,Yes,Electronics,Fan D,No,2025-04-16,2025-06-19,2025-06-10,168,104,5M-100M,2025-06,True
1610,Opportunity 610,Commit,10853339,Howard W,Existing,Yes,Software,Fan A,No,2025-05-09,2025-06-12,2025-07-13,145,111,5M-100M,2025-07,True
1611,Opportunity 611,Decide,13127399,Dexter W,Existing,No,Software,Fan C,Yes,2025-09-19,2025-12-15,2026-02-21,12,-75,5M-100M,2026-02,False
1612,Opportunity 612,Validate,7274831,Ulysses H,Existing,Yes,Software,Fan E,No,2025-01-11,2025-03-17,2025-03-24,263,198,5M-100M,2025-03,True
1613,Opportunity 613,Discover,23457833,Maya Z,Existing,No,Software,Fan C,No,2025-06-11,2025-08-05,2025-10-17,112,57,5M-100M,2025-10,True
1614,Opportunity 614,Select,3788409,Avram H,Existing,Yes,Software,Fan E,No,2025-06-30,2025-09-12,2025-08-31,93,19,1M-5M,2025-08,False
1615,Opportunity 615,Select,8692587,Reece P,New,Yes,Software,Fan E,No,2025-08-01,2025-08-02,2025-12-08,61,60,5M-100M,2025-12,True
1616,Opportunity 616,Validate,42889632,Avram H,Existing,Yes,Electronics,Fan D,No,2025-01-21,2025-02-28,2025-05-27,253,215,5M-100M,2025-05,True
1617,Opportunity 617,Decide,2846309,Dieter C,New,Yes,Software,Fan B,No,2025-09-17,2025-09-26,2025-11-30,14,5,1M-5M,2025-11,False
1618,Opportunity 618,Mutual Interest,663832,Macon K,New,No,Software,Fan D,No,2025-04-26,2025-07-06,2025-08-21,158,87,500K-1M,2025-08,True
1619,Opportunity 619,Decide,13794059,Howard W,Existing,No,Software,Fan A,No,2025-01-25,2025-02-11,2025-07-16,249,232,5M-100M,2025-07,True
1620,Opportunity 620,Validate,6528283,Dieter C,New,No,Software,Fan E,No,2025-09-11,2025-11-02,2026-01-13,20,-32,5M-100M,2026-01,False
1621,Opportunity 621,Select,29890004,Evangeline N,New,No,Software,Fan B,No,2025-07-30,2025-08-17,2025-09-14,63,45,5M-100M,2025-09,True
1622,Opportunity 622,Decide,7597895,Dieter C,New,Yes,Software,Fan E,Yes,2025-09-14,2025-11-16,2026-03-02,17,-46,5M-100M,2026-03,False
1623,Opportunity 623,Select,4302871,Damon S,New,Yes,Electronics,Fan E,Yes,2025-06-17,2025-07-20,2025-08-07,106,73,1M-5M,2025-08,True
1624,Opportunity 624,Mutual Interest,8113331,Dexter W,Existing,Yes,Software,Fan D,No,2025-01-21,2025-01-25,2025-05-20,253,249,5M-100M,2025-05,True
1625,Opportunity 625,Select,32988919,Maya Z,New,No,Software,Fan B,Yes,2025-03-27,2025-06-22,2025-07-12,188,101,5M-100M,2025-07,True
1626,Opportunity 626,Select,17724236,Howard W,New,No,Software,Fan B,No,2025-01-15,2025-03-31,2025-07-03,259,184,5M-100M,2025-07,True
1627,Opportunity 627,Discover,478933,Avram H,New,Yes,Electronics,Fan E,Yes,2025-02-19,2025-04-12,2025-07-12,224,172,10K-500K,2025-07,True
1628,Opportunity 628,Discover,11105166,Reece P,New,No,Software,Fan B,No,2025-07-15,2025-07-24,2025-10-20,78,69,5M-100M,2025-10,True
1629,Opportunity 629,Commit,11791795,Dexter W,Existing,Yes,Software,Fan B,Yes,2025-09-02,2025-11-05,2026-01-19,29,-35,5M-100M,2026-01,False
1630,Opportunity 630,Discover,8693620,Ulysses H,New,Yes,Software,Fan D,No,2025-07-20,2025-08-19,2025-12-21,73,43,5M-100M,2025-12,True
1631,Opportunity 631,Select,4269179,Dexter W,New,Yes,Software,Fan C,No,2025-07-12,2025-07-20,2025-12-29,81,73,1M-5M,2025-12,True
1632,Opportunity 632,Validate,37260272,Reece P,Existing,Yes,Software,Fan A,No,2025-05-26,2025-05-31,2025-08-20,128,123,5M-100M,2025-08,True
1633,Opportunity 633,Select,39540686,Reece P,Existing,No,Electronics,Fan C,No,2025-05-07,2025-07-22,2025-07-30,147,71,5M-100M,2025-07,True
1634,Opportunity 634,Validate,631723,Damon S,Existing,Yes,Software,Fan B,No,2025-06-24,2025-08-26,2025-10-13,99,36,500K-1M,2025-10,True
1635,Opportunity 635,Validate,3410769,Dexter W,Existing,Yes,Software,Fan E,No,2025-05-14,2025-05-15,2025-09-27,140,139,1M-5M,2025-09,True
1636,Opportunity 636,Discover,7469384,Dieter C,New,Yes,Software,Fan A,Yes,2025-03-07,2025-03-22,2025-07-16,208,193,5M-100M,2025-07,True
1637,Opportunity 637,Decide,27735114,Dexter W,New,Yes,Software,Fan A,No,2025-09-03,2025-12-01,2026-02-26,28,-61,5M-100M,2026-02,False
1638,Opportunity 638,Mutual Interest,9265639,Macon K,New,Yes,Software,Fan E,No,2025-08-25,2025-11-15,2026-01-12,37,-45,5M-100M,2026-01,False
1639,Opportunity 639,Discover,3912501,Damon S,Existing,Yes,Software,Fan A,No,2025-06-20,2025-07-28,2025-11-03,103,65,1M-5M,2025-11,True
1640,Opportunity 640,Discover,20820326,Hayden E,New,Yes,Software,Fan E,Yes,2025-02-20,2025-04-03,2025-07-01,223,181,5M-100M,2025-07,True
1641,Opportunity 641,Decide,6895618,Hayden E,New,Yes,Software,Fan A,No,2025-06-02,2025-07-18,2025-07-04,121,75,5M-100M,2025-07,True
1642,Opportunity 642,Mutual Interest,7718410,Macon K,New,Yes,Software,Fan C,No,2025-03-21,2025-05-13,2025-09-14,194,141,5M-100M,2025-09,True
1643,Opportunity 643,Select,8601179,Evangeline N,New,No,Software,Fan A,No,2025-05-25,2025-06-20,2025-07-18,129,103,5M-100M,2025-07,True
1644,Opportunity 644,Commit,17701680,Hayden E,New,Yes,Electronics,Fan D,No,2025-06-04,2025-08-04,2025-09-16,119,58,5M-100M,2025-09,True
1645,Opportunity 645,Commit,6136348,Macon K,Existing,Yes,Software,Fan E,No,2025-05-23,2025-07-29,2025-08-21,131,64,5M-100M,2025-08,True
1646,Opportunity 646,Select,20263580,Xena J,New,Yes,Software,Fan A,No,2025-02-03,2025-03-29,2025-07-05,240,186,5M-100M,2025-07,True
1647,Opportunity 647,Discover,8140134,Dieter C,Existing,Yes,Electronics,Fan E,No,2025-08-27,2025-09-18,2025-11-19,35,13,5M-100M,2025-11,False
1648,Opportunity 648,Mutual Interest,2469632,Dexter W,Existing,Yes,Software,Fan D,No,2025-05-18,2025-06-13,2025-07-25,136,110,1M-5M,2025-07,True
1649,Opportunity 649,Discover,8502479,Dieter C,New,No,Electronics,Fan A,No,2025-09-11,2025-12-03,2026-01-01,20,-63,5M-100M,2026-01,False
1650,Opportunity 650,Validate,2628026,Macon K,New,No,Electronics,Fan A,No,2025-01-05,2025-03-06,2025-03-09,269,209,1M-5M,2025-03,True
1651,Opportunity 651,Discover,9334092,Maya Z,New,No,Electronics,Fan D,Yes,2025-06-25,2025-08-03,2025-11-14,98,59,5M-100M,2025-11,True
1652,Opportunity 652,Discover,24043342,Dexter W,New,Yes,Electronics,Fan D,No,2025-08-02,2025-09-07,2026-01-28,60,24,5M-100M,2026-01,False
1653,Opportunity 653,Select,2450114,Xena J,Existing,Yes,Software,Fan D,No,2025-01-23,2025-02-13,2025-03-20,251,230,1M-5M,2025-03,True
1654,Opportunity 654,Select,13757959,Xena J,New,No,Software,Fan E,No,2025-01-13,2025-02-23,2025-07-10,261,220,5M-100M,2025-07,True
1655,Opportunity 655,Select,3285912,Dieter C,New,Yes,Software,Fan D,No,2025-08-29,2025-10-16,2025-10-28,33,-15,1M-5M,2025-10,False
1656,Opportunity 656,Commit,11319536,Avram H,New,Yes,Software,Fan E,No,2025-04-02,2025-04-28,2025-09-15,182,156,5M-100M,2025-09,True
1657,Opportunity 657,Validate,24946524,Dexter W,Existing,No,Software,Fan C,No,2025-04-18,2025-06-20,2025-08-08,166,103,5M-100M,2025-08,True
1658,Opportunity 658,Select,690094,Howard W,Existing,Yes,Software,Fan A,No,2025-08-17,2025-11-02,2025-09-25,45,-32,500K-1M,2025-09,False
1659,Opportunity 659,Mutual Interest,2332914,Xena J,Existing,Yes,Software,Fan A,No,2025-06-01,2025-07-07,2025-08-09,122,86,1M-5M,2025-08,True
1660,Opportunity 660,Commit,5707117,Maya Z,Existing,Yes,Electronics,Fan B,No,2025-04-18,2025-05-12,2025-07-10,166,142,5M-100M,2025-07,True
1661,Opportunity 661,Decide,12968690,Damon S,New,Yes,Electronics,Fan C,Yes,2025-06-25,2025-07-16,2025-12-06,98,77,5M-100M,2025-12,True
1662,Opportunity 662,Mutual Interest,7277806,Evangeline N,Existing,Yes,Electronics,Fan D,No,2025-08-29,2025-09-16,2025-10-01,33,15,5M-100M,2025-10,False
1663,Opportunity 663,Mutual Interest,8410092,Avram H,New,Yes,Software,Fan D,No,2025-05-25,2025-06-09,2025-11-13,129,114,5M-100M,2025-11,True
1664,Opportunity 664,Select,103138306,Damon S,Existing,Yes,Electronics,Fan C,No,2025-01-14,2025-04-03,2025-02-18,260,181,100M+,2025-02,True
1665,Opportunity 665,Decide,2074127,Avram H,Existing,Yes,Electronics,Fan D,No,2025-03-12,2025-03-18,2025-06-22,203,197,1M-5M,2025-06,True
1666,Opportunity 666,Decide,34711514,Maya Z,New,Yes,Software,Fan B,No,2025-07-14,2025-08-26,2025-10-09,79,36,5M-100M,2025-10,True
1667,Opportunity 667,Commit,5838743,Dieter C,Existing,No,Software,Fan E,No,2025-01-11,2025-02-11,2025-04-27,263,232,5M-100M,2025-04,True
1668,Opportunity 668,Decide,17181946,Reece P,Existing,Yes,Electronics,Fan A,No,2025-04-16,2025-05-14,2025-06-03,168,140,5M-100M,2025-06,True
1669,Opportunity 669,Validate,114345584,Dexter W,New,Yes,Electronics,Fan C,No,2025-09-15,2025-09-23,2025-12-15,16,8,100M+,2025-12,False
1670,Opportunity 670,Select,20305729,Macon K,Existing,Yes,Software,Fan A,Yes,2025-07-15,2025-08-13,2025-10-23,78,49,5M-100M,2025-10,True
1671,Opportunity 671,Decide,13894377,Ulysses H,New,No,Software,Fan E,No,2025-05-25,2025-06-15,2025-11-08,129,108,5M-100M,2025-11,True
1672,Opportunity 672,Commit,60547988,Howard W,New,Yes,Software,Fan C,Yes,2025-08-08,2025-10-28,2025-10-01,54,-27,5M-100M,2025-10,False
1673,Opportunity 673,Validate,34269228,Damon S,New,Yes,Software,Fan E,No,2025-06-23,2025-09-19,2025-11-26,100,12,5M-100M,2025-11,False
1674,Opportunity 674,Discover,3404903,Dexter W,New,Yes,Electronics,Fan D,No,2025-08-04,2025-10-01,2025-10-30,58,0,1M-5M,2025-10,False
1675,Opportunity 675,Discover,12653313,Howard W,Existing,No,Electronics,Fan D,No,2025-04-03,2025-06-02,2025-08-30,181,121,5M-100M,2025-08,True
1676,Opportunity 676,Validate,1131443,Reece P,Existing,Yes,Software,Fan D,No,2025-09-17,2025-11-06,2026-02-04,14,-36,1M-5M,2026-02,False
1677,Opportunity 677,Commit,4647388,Ulysses H,Existing,Yes,Software,Fan E,No,2025-03-04,2025-04-04,2025-06-17,211,180,1M-5M,2025-06,True
1678,Opportunity 678,Validate,12953331,Howard W,New,Yes,Software,Fan E,Yes,2025-01-29,2025-03-17,2025-05-08,245,198,5M-100M,2025-05,True
1679,Opportunity 679,Select,4314420,Howard W,Existing,Yes,Software,Fan E,No,2025-03-11,2025-04-14,2025-08-25,204,170,1M-5M,2025-08,True
1680,Opportunity 680,Select,12336095,Damon S,New,No,Software,Fan A,Yes,2025-08-19,2025-08-21,2025-11-22,43,41,5M-100M,2025-11,True
1681,Opportunity 681,Discover,8744525,Hayden E,Existing,No,Software,Fan E,No,2025-09-12,2025-11-18,2026-02-08,19,-48,5M-100M,2026-02,False
1682,Opportunity 682,Decide,16914809,Ulysses H,New,Yes,Software,Fan D,No,2025-06-21,2025-09-01,2025-10-15,102,30,5M-100M,2025-10,False
1683,Opportunity 683,Commit,5341201,Dexter W,New,No,Software,Fan B,No,2025-06-29,2025-08-20,2025-12-14,94,42,5M-100M,2025-12,True
1684,Opportunity 684,Discover,2875742,Reece P,Existing,Yes,Software,Fan E,No,2025-09-21,2025-09-28,2026-02-19,10,3,1M-5M,2026-02,False
1685,Opportunity 685,Decide,52365167,Ulysses H,New,Yes,Software,Fan B,No,2025-07-02,2025-09-16,2025-09-18,91,15,5M-100M,2025-09,False
1686,Opportunity 686,Decide,4902049,Dieter C,New,Yes,Software,Fan D,No,2025-07-24,2025-08-12,2025-10-09,69,50,1M-5M,2025-10,True
1687,Opportunity 687,Select,19619071,Maya Z,New,Yes,Software,Fan E,No,2025-09-06,2025-09-21,2026-01-28,25,10,5M-100M,2026-01,False
1688,Opportunity 688,Mutual Interest,49738827,Dieter C,New,No,Software,Fan A,No,2025-08-01,2025-10-18,2025-11-25,61,-17,5M-100M,2025-11,False
1689,Opportunity 689,Mutual Interest,10801591,Hayden E,New,Yes,Electronics,Fan A,No,2025-06-08,2025-07-26,2025-07-14,115,67,5M-100M,2025-07,True
1690,Opportunity 690,Validate,3180128,Maya Z,New,Yes,Electronics,Fan B,Yes,2025-04-10,2025-04-24,2025-07-25,174,160,1M-5M,2025-07,True
1691,Opportunity 691,Select,7171805,Reece P,New,Yes,Electronics,Fan A,No,2025-04-22,2025-04-25,2025-10-13,162,159,5M-100M,2025-10,True
1692,Opportunity 692,Decide,30130517,Damon S,New,Yes,Electronics,Fan A,No,2025-06-15,2025-08-04,2025-11-12,108,58,5M-100M,2025-11,True
1693,Opportunity 693,Commit,11381468,Damon S,Existing,Yes,Software,Fan A,Yes,2025-02-05,2025-03-31,2025-07-08,238,184,5M-100M,2025-07,True
1694,Opportunity 694,Mutual Interest,2092415,Reece P,New,Yes,Software,Fan D,No,2025-04-22,2025-04-28,2025-10-18,162,156,1M-5M,2025-10,True
1695,Opportunity 695,Decide,18182544,Avram H,Existing,No,Software,Fan A,No,2025-03-28,2025-05-16,2025-09-14,187,138,5M-100M,2025-09,True
1696,Opportunity 696,Mutual Interest,22374618,Reece P,Existing,Yes,Electronics,Fan C,Yes,2025-07-02,2025-07-25,2025-12-03,91,68,5M-100M,2025-12,True
1697,Opportunity 697,Mutual Interest,5801492,Dieter C,New,Yes,Electronics,Fan E,No,2025-03-26,2025-06-12,2025-05-06,189,111,5M-100M,2025-05,True
1698,Opportunity 698,Mutual Interest,18481730,Hayden E,Existing,No,Software,Fan A,No,2025-09-26,2025-12-13,2026-01-04,5,-73,5M-100M,2026-01,False
1699,Opportunity 699,Commit,11923506,Xena J,Existing,No,Software,Fan A,No,2025-06-14,2025-07-04,2025-07-14,109,89,5M-100M,2025-07,True
1700,Opportunity 700,Select,7011656,Damon S,Existing,Yes,Software,Fan A,No,2025-03-31,2025-06-16,2025-08-26,184,107,5M-100M,2025-08,True
1701,Opportunity 701,Commit,1881833,Evangeline N,New,No,Software,Fan C,No,2025-08-26,2025-10-25,2026-02-13,36,-24,1M-5M,2026-02,False
1702,Opportunity 702,Discover,32395972,Hayden E,New,Yes,Software,Fan A,Yes,2025-01-22,2025-03-08,2025-06-11,252,207,5M-100M,2025-06,True
1703,Opportunity 703,Decide,22099227,Macon K,Existing,Yes,Software,Fan A,No,2025-06-16,2025-08-16,2025-09-17,107,46,5M-100M,2025-09,True
1704,Opportunity 704,Select,17906306,Hayden E,Existing,Yes,Software,Fan E,No,2025-08-03,2025-09-28,2025-10-14,59,3,5M-100M,2025-10,False
1705,Opportunity 705,Select,56708303,Hayden E,Existing,No,Software,Fan C,No,2025-02-27,2025-03-01,2025-05-08,216,214,5M-100M,2025-05,True
1706,Opportunity 706,Select,27625020,Howard W,New,Yes,Software,Fan C,No,2025-01-30,2025-03-16,2025-06-23,244,199,5M-100M,2025-06,True
1707,Opportunity 707,Select,20254331,Hayden E,Existing,Yes,Software,Fan A,No,2025-04-16,2025-05-26,2025-06-23,168,128,5M-100M,2025-06,True
1708,Opportunity 708,Commit,624138,Damon S,Existing,Yes,Electronics,Fan C,No,2025-06-16,2025-07-10,2025-07-16,107,83,500K-1M,2025-07,True
1709,Opportunity 709,Select,37366081,Xena J,New,No,Software,Fan B,No,2025-06-03,2025-07-02,2025-08-12,120,91,5M-100M,2025-08,True
1710,Opportunity 710,Validate,9817691,Xena J,New,Yes,Electronics,Fan C,No,2025-01-07,2025-03-15,2025-05-04,267,200,5M-100M,2025-05,True
1711,Opportunity 711,Decide,12929085,Hayden E,New,Yes,Electronics,Fan C,No,2025-07-16,2025-09-22,2025-11-20,77,9,5M-100M,2025-11,False
1712,Opportunity 712,Select,13035667,Macon K,Existing,Yes,Software,Fan C,No,2025-02-15,2025-04-22,2025-06-12,228,162,5M-100M,2025-06,True
1713,Opportunity 713,Decide,22490404,Maya Z,Existing,No,Software,Fan D,No,2025-01-18,2025-04-12,2025-05-06,256,172,5M-100M,2025-05,True
1714,Opportunity 714,Validate,34161506,Damon S,Existing,No,Software,Fan D,No,2025-06-02,2025-07-26,2025-11-19,121,67,5M-100M,2025-11,True
